연도,시군구별,연료별,용도별,승용,승합,화물,특수,계
2009,동대문구,휘발유,사업용,36,0,0,0,36
2009,동대문구,휘발유(무연),비사업용,28009,52,37,0,28098
2009,동대문구,휘발유(무연),사업용,94,0,0,0,94
2009,동대문구,휘발유(유연),비사업용,4,0,0,0,4
2009,중랑구,CNG,비사업용,4,2,20,0,26
2009,중랑구,CNG,사업용,1,752,0,0,753
2009,중랑구,경유,비사업용,15232,3935,11029,30,30226
2009,중랑구,경유,사업용,27,258,2071,140,2496
2009,중랑구,기타연료,비사업용,2,4,10,1,17
2009,중랑구,기타연료,사업용,0,1,4,0,5
2009,중랑구,엘피지,비사업용,8927,3262,2893,0,15082
2009,중랑구,엘피지,사업용,5373,0,572,6,5951
2009,중랑구,하이브리드(LPG+전기),비사업용,30,0,0,0,30
2009,중랑구,하이브리드(휘발유+전기),비사업용,24,0,0,0,24
2009,중랑구,휘발유,비사업용,15920,16,25,0,15961
2009,중랑구,휘발유,사업용,24,0,0,0,24
2009,중랑구,휘발유(무연),비사업용,31984,67,33,0,32084
2009,중랑구,휘발유(무연),사업용,3,0,2,0,5
2009,중랑구,휘발유(유연),비사업용,1,0,0,0,1
2009,성북구,CNG,비사업용,0,2,6,0,8
2009,성북구,CNG,사업용,0,701,0,0,701
2009,성북구,경유,비사업용,18447,4090,9130,29,31696
2009,성북구,경유,사업용,11,249,1308,20,1588
2009,성북구,기타연료,비사업용,3,5,25,2,35
2009,성북구,엘피지,비사업용,9082,3074,2115,2,14273
2009,성북구,엘피지,사업용,2724,1,439,0,3164
2009,성북구,하이브리드(LPG+전기),비사업용,40,0,0,0,40
2009,성북구,하이브리드(휘발유+전기),비사업용,35,0,0,0,35
2009,성북구,휘발유,비사업용,21838,16,38,0,21892
2009,성북구,휘발유,사업용,16,1,0,0,17
2009,성북구,휘발유(무연),비사업용,38862,61,34,0,38957
2009,성북구,휘발유(무연),사업용,0,0,1,0,1
2009,성북구,휘발유(유연),비사업용,2,0,0,0,2
2009,강북구,CNG,비사업용,1,1,12,0,14
2009,강북구,CNG,사업용,0,578,0,0,578
2009,강북구,경유,비사업용,10832,2902,6901,24,20659
2009,강북구,경유,사업용,7,143,979,11,1140
2009,강북구,기타연료,비사업용,0,2,8,0,10
2009,강북구,기타연료,사업용,0,4,0,0,4
2009,강북구,등유,비사업용,1,0,0,0,1
2009,강북구,엘피지,비사업용,6854,2465,1923,0,11242
2009,강북구,엘피지,사업용,2600,1,458,0,3059
2009,강북구,하이브리드(LPG+전기),비사업용,17,0,0,0,17
2009,강북구,하이브리드(휘발유+전기),비사업용,24,0,0,0,24
2009,강북구,휘발유,비사업용,11060,12,23,0,11095
2009,강북구,휘발유,사업용,1,0,0,0,1
2009,강북구,휘발유(무연),비사업용,24030,44,20,0,24094
2009,강북구,휘발유(무연),사업용,1,0,0,0,1
2009,강북구,휘발유(유연),비사업용,1,0,0,0,1
2009,도봉구,CNG,비사업용,5,2,7,0,14
2009,도봉구,CNG,사업용,5,388,0,0,393
2009,도봉구,LNG,비사업용,1,0,0,0,1
2009,도봉구,경유,비사업용,14173,3168,7969,17,25327
2009,도봉구,경유,사업용,31,192,987,54,1264
2009,도봉구,기타연료,비사업용,3,3,12,1,19
2009,도봉구,기타연료,사업용,0,0,3,0,3
2009,도봉구,엘피지,비사업용,8132,2792,2111,0,13035
2009,도봉구,엘피지,사업용,5603,2,284,0,5889
2009,도봉구,하이브리드(LPG+전기),비사업용,40,0,0,0,40
2009,도봉구,하이브리드(휘발유+전기),비사업용,39,0,0,0,39
2009,도봉구,휘발유,비사업용,15606,7,16,0,15629
2009,도봉구,휘발유,사업용,30,0,0,0,30
2009,도봉구,휘발유(무연),비사업용,32345,50,28,0,32423
2009,도봉구,휘발유(무연),사업용,7,0,0,0,7
2009,도봉구,휘발유(유연),비사업용,3,0,0,0,3
2009,노원구,CNG,비사업용,11,3,8,0,22
2009,노원구,CNG,사업용,0,529,0,0,529
2009,노원구,경유,비사업용,24418,4991,10944,28,40381
2009,노원구,경유,사업용,45,252,1418,51,1766
2009,노원구,기타연료,비사업용,3,9,15,2,29
2009,노원구,기타연료,사업용,0,0,7,0,7
2009,노원구,엘피지,비사업용,14375,4107,2755,0,21237
2009,노원구,엘피지,사업용,6754,0,484,0,7238
2009,노원구,하이브리드(LPG+전기),비사업용,61,0,0,0,61
2009,노원구,하이브리드(휘발유+전기),비사업용,52,0,0,0,52
2009,노원구,휘발유,비사업용,27565,12,34,0,27611
2009,노원구,휘발유,사업용,82,0,0,0,82
2009,노원구,휘발유(무연),비사업용,55634,84,39,0,55757
2009,노원구,휘발유(무연),사업용,24,0,3,0,27
2009,노원구,휘발유(유연),비사업용,2,0,0,0,2
2009,은평구,CNG,비사업용,2,2,15,0,19
2009,은평구,CNG,사업용,0,511,0,0,511
2009,은평구,경유,비사업용,16533,4160,10337,23,31053
2009,은평구,경유,사업용,13,192,1253,49,1507
2009,은평구,기타연료,비사업용,3,3,14,1,21
2009,은평구,기타연료,사업용,0,0,1,1,2
2009,은평구,엘피지,비사업용,9500,3226,2354,1,15081
2009,은평구,엘피지,사업용,3737,1,375,1,4114
2009,은평구,태양열,비사업용,1,0,0,0,1
2009,은평구,하이브리드(LPG+전기),비사업용,49,0,0,0,49
2009,은평구,하이브리드(LPG+전기),사업용,2,0,0,0,2
2009,은평구,하이브리드(휘발유+전기),비사업용,40,0,0,0,40
2009,은평구,휘발유,비사업용,19516,23,30,0,19569
2009,은평구,휘발유,사업용,9,0,0,0,9
2009,은평구,휘발유(무연),비사업용,38604,76,49,0,38729
2009,은평구,휘발유(무연),사업용,2,0,1,0,3
2009,은평구,휘발유(유연),비사업용,2,0,0,0,2
2009,서대문구,CNG,비사업용,3,2,11,0,16
2009,서대문구,CNG,사업용,0,278,0,0,278
2009,서대문구,경유,비사업용,12195,2901,6640,31,21767
2009,서대문구,경유,사업용,4,112,1328,46,1490
2009,서대문구,기타연료,비사업용,3,1,3,0,7
2009,서대문구,기타연료,사업용,0,8,16,0,24
2009,서대문구,엘피지,비사업용,6020,2093,1417,0,9530
2009,서대문구,엘피지,사업용,2548,0,245,0,2793
2009,서대문구,하이브리드(LPG+전기),비사업용,39,0,0,0,39
2009,서대문구,하이브리드(휘발유+전기),비사업용,46,0,0,0,46
2009,서대문구,휘발유,비사업용,15673,14,32,0,15719
2009,서대문구,휘발유,사업용,14,0,0,0,14
2009,서대문구,휘발유(무연),비사업용,28375,50,27,0,28452
2009,서대문구,휘발유(무연),사업용,9,0,0,0,9
2009,서대문구,휘발유(유연),비사업용,2,0,0,0,2
2009,마포구,CNG,비사업용,2,3,12,0,17
2009,마포구,CNG,사업용,7,287,0,0,294
2009,마포구,경유,비사업용,16469,3633,9764,70,29936
2009,마포구,경유,사업용,115,328,2230,84,2757
2009,마포구,기타연료,비사업용,5,3,34,13,55
2009,마포구,기타연료,사업용,0,0,44,0,44
2009,마포구,엘피지,비사업용,7190,2657,1880,0,11727
2009,마포구,엘피지,사업용,2691,1,257,0,2949
2009,마포구,하이브리드(LPG+전기),비사업용,36,0,0,0,36
2009,마포구,하이브리드(휘발유+전기),비사업용,36,0,0,0,36
2009,마포구,휘발유,비사업용,23085,23,45,0,23153
2009,마포구,휘발유,사업용,344,0,0,0,344
2009,마포구,휘발유(무연),비사업용,36829,62,55,0,36946
2009,마포구,휘발유(무연),사업용,62,0,0,0,62
2009,마포구,휘발유(유연),비사업용,1,0,0,0,1
2009,양천구,CNG,비사업용,2,0,9,0,11
2009,양천구,CNG,사업용,0,539,0,0,539
2009,양천구,경유,비사업용,21244,4437,12421,88,38190
2009,양천구,경유,사업용,26,307,2283,305,2921
2009,양천구,기타연료,비사업용,3,5,15,2,25
2009,양천구,기타연료,사업용,0,0,119,0,119
2009,양천구,엘피지,비사업용,11238,3741,2745,0,17724
2009,양천구,엘피지,사업용,5033,5,408,0,5446
2009,양천구,하이브리드(LPG+전기),비사업용,51,0,0,0,51
2009,양천구,하이브리드(LPG+전기),사업용,7,0,0,0,7
2009,양천구,하이브리드(휘발유+전기),비사업용,31,0,0,0,31
2009,양천구,휘발유,비사업용,29389,19,20,0,29428
2009,양천구,휘발유,사업용,187,0,0,0,187
2009,양천구,휘발유(무연),비사업용,51701,67,49,1,51818
2009,양천구,휘발유(무연),사업용,41,0,2,0,43
2009,양천구,휘발유(유연),비사업용,2,0,0,0,2
2009,강서구,CNG,비사업용,7,5,17,0,29
2009,강서구,CNG,사업용,4,297,0,0,301
2009,강서구,경유,비사업용,24725,5343,15619,87,45774
2009,강서구,경유,사업용,1024,819,2109,89,4041
2009,강서구,기타연료,비사업용,10,5,50,4,69
2009,강서구,기타연료,사업용,0,0,19,0,19
2009,강서구,엘피지,비사업용,14818,4679,3644,3,23144
2009,강서구,엘피지,사업용,7901,4,476,0,8381
2009,강서구,하이브리드(LPG+전기),비사업용,52,0,0,0,52
2009,강서구,하이브리드(LPG+전기),사업용,1,0,0,0,1
2009,강서구,하이브리드(휘발유+전기),비사업용,45,0,0,0,45
2009,강서구,하이브리드(휘발유+전기),사업용,2,0,0,0,2
2009,강서구,휘발유,비사업용,31323,19,27,0,31369
2009,강서구,휘발유,사업용,2887,4,0,0,2891
2009,강서구,휘발유(무연),비사업용,58314,79,64,0,58457
2009,강서구,휘발유(무연),사업용,685,0,0,0,685
2009,강서구,휘발유(유연),비사업용,1,0,0,0,1
2009,구로구,CNG,비사업용,1,0,13,0,14
2009,구로구,CNG,사업용,0,234,0,0,234
2009,구로구,경유,비사업용,20272,4551,13689,33,38545
2009,구로구,경유,사업용,2732,655,1685,43,5115
2009,구로구,기타연료,비사업용,1,1,11,1,14
2009,구로구,기타연료,사업용,0,0,14,0,14
2009,구로구,엘피지,비사업용,9609,3160,2392,2,15163
2009,구로구,엘피지,사업용,7960,60,366,0,8386
2009,구로구,하이브리드(LPG+전기),비사업용,33,0,0,0,33
2009,구로구,하이브리드(LPG+전기),사업용,2,0,0,0,2
2009,구로구,하이브리드(휘발유+전기),비사업용,25,0,0,0,25
2009,구로구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
2009,구로구,휘발유,비사업용,22321,12,31,0,22364
2009,구로구,휘발유,사업용,3852,0,0,0,3852
2009,구로구,휘발유(무연),비사업용,40235,50,49,0,40334
2009,구로구,휘발유(무연),사업용,1489,0,1,0,1490
2009,구로구,휘발유(유연),비사업용,3,0,0,0,3
2009,금천구,CNG,비사업용,3,1,10,0,14
2009,금천구,CNG,사업용,0,345,0,0,345
2009,금천구,경유,비사업용,11045,2910,9159,25,23139
2009,금천구,경유,사업용,18,69,1943,38,2068
2009,금천구,기타연료,비사업용,1,1,10,0,12
2009,금천구,기타연료,사업용,0,0,9,0,9
2009,금천구,엘피지,비사업용,5450,2068,1902,1,9421
2009,금천구,엘피지,사업용,2260,0,305,0,2565
2009,금천구,하이브리드(LPG+전기),비사업용,27,0,0,0,27
2009,금천구,하이브리드(휘발유+전기),비사업용,18,0,0,0,18
2009,금천구,휘발유,비사업용,12110,9,34,0,12153
2009,금천구,휘발유,사업용,7,0,0,0,7
2009,금천구,휘발유(무연),비사업용,21816,28,32,0,21876
2009,금천구,휘발유(무연),사업용,36,0,0,0,36
2009,금천구,휘발유(유연),비사업용,1,0,0,0,1
2009,영등포구,CNG,비사업용,17,2,31,0,50
2009,영등포구,CNG,사업용,1,77,0,0,78
2009,영등포구,경유,비사업용,23432,5002,17337,177,45948
2009,영등포구,경유,사업용,493,589,3292,449,4823
2009,영등포구,기타연료,비사업용,10,8,24,2,44
2009,영등포구,기타연료,사업용,0,0,138,3,141
2009,영등포구,엘피지,비사업용,9186,2867,2492,1,14546
2009,영등포구,엘피지,사업용,5899,15,423,5,6342
2009,영등포구,하이브리드(LPG+전기),비사업용,87,0,0,0,87
2009,영등포구,하이브리드(휘발유+전기),비사업용,79,0,0,0,79
2009,영등포구,휘발유,비사업용,29954,28,58,1,30041
2009,영등포구,휘발유,사업용,535,0,0,0,535
2009,영등포구,휘발유(무연),비사업용,43186,65,68,1,43320
2009,영등포구,휘발유(무연),사업용,117,1,0,0,118
2009,영등포구,휘발유(유연),비사업용,1,0,0,0,1
2009,동작구,CNG,비사업용,1,0,10,0,11
2009,동작구,CNG,사업용,0,41,0,0,41
2009,동작구,경유,비사업용,14689,2953,7539,25,25206
2009,동작구,경유,사업용,8,80,1099,37,1224
2009,동작구,기타연료,비사업용,6,2,15,1,24
2009,동작구,기타연료,사업용,0,0,4,0,4
2009,동작구,엘피지,비사업용,7869,2392,1627,2,11890
2009,동작구,엘피지,사업용,1483,0,247,0,1730
2009,동작구,하이브리드(LPG+전기),비사업용,36,0,0,0,36
2009,동작구,하이브리드(휘발유+전기),비사업용,35,0,0,0,35
2009,동작구,휘발유,비사업용,20265,15,16,0,20296
2009,동작구,휘발유,사업용,3,0,0,0,3
2009,동작구,휘발유(무연),비사업용,34996,42,30,0,35068
2009,동작구,휘발유(무연),사업용,1,0,0,0,1
2009,동작구,휘발유(유연),비사업용,3,1,0,0,4
2009,관악구,CNG,비사업용,0,0,18,0,18
2009,관악구,CNG,사업용,0,165,0,0,165
2009,관악구,경유,비사업용,18293,4196,10103,26,32618
2009,관악구,경유,사업용,199,145,1644,71,2059
2009,관악구,기타연료,비사업용,3,0,18,1,22
2009,관악구,기타연료,사업용,0,0,8,0,8
2009,관악구,엘피지,비사업용,10050,3301,2495,0,15846
2009,관악구,엘피지,사업용,2992,2,393,0,3387
2009,관악구,하이브리드(LPG+전기),비사업용,50,0,0,0,50
2009,관악구,하이브리드(LPG+전기),사업용,2,0,0,0,2
2009,관악구,하이브리드(휘발유+전기),비사업용,38,0,0,0,38
2009,관악구,휘발유,비사업용,22324,15,33,1,22373
2009,관악구,휘발유,사업용,184,0,0,0,184
2009,관악구,휘발유(무연),비사업용,42465,50,43,0,42558
2009,관악구,휘발유(무연),사업용,22,0,2,0,24
2009,서초구,CNG,비사업용,8,1,12,0,21
2009,서초구,CNG,사업용,10,359,0,0,369
2009,서초구,경유,비사업용,20720,3946,12435,102,37203
2009,서초구,경유,사업용,665,394,4343,126,5528
2009,서초구,기타연료,비사업용,10,9,67,3,89
2009,서초구,기타연료,사업용,0,0,130,3,133
2009,서초구,엘피지,비사업용,6645,2453,1711,0,10809
2009,서초구,엘피지,사업용,3006,12,219,0,3237
2009,서초구,하이브리드(LPG+전기),비사업용,94,0,0,0,94
2009,서초구,하이브리드(휘발유+전기),비사업용,161,0,0,0,161
2009,서초구,휘발유,비사업용,48239,51,63,0,48353
2009,서초구,휘발유,사업용,1717,1,0,0,1718
2009,서초구,휘발유(무연),비사업용,58836,110,56,1,59003
2009,서초구,휘발유(무연),사업용,344,0,0,0,344
2009,서초구,휘발유(유연),비사업용,5,0,0,0,5
2009,강남구,CNG,비사업용,14,11,15,0,40
2009,강남구,CNG,사업용,0,110,0,0,110
2009,강남구,LNG,비사업용,1,0,0,0,1
2009,강남구,경유,비사업용,30052,5370,15071,72,50565
2009,강남구,경유,사업용,1223,806,1248,128,3405
2009,강남구,기타연료,비사업용,25,3,48,21,97
2009,강남구,기타연료,사업용,0,11,250,1,262
2009,강남구,엘피지,비사업용,9197,3374,2368,4,14943
2009,강남구,엘피지,사업용,5726,16,137,0,5879
2009,강남구,하이브리드(LPG+전기),비사업용,77,0,0,0,77
2009,강남구,하이브리드(LPG+전기),사업용,12,0,0,0,12
2009,강남구,하이브리드(휘발유+전기),비사업용,577,0,0,0,577
2009,강남구,휘발유,비사업용,81244,62,122,0,81428
2009,강남구,휘발유,사업용,3344,2,0,0,3346
2009,강남구,휘발유(무연),비사업용,82809,157,110,1,83077
2009,강남구,휘발유(무연),사업용,1210,0,0,0,1210
2009,강남구,휘발유(유연),비사업용,2,0,0,0,2
2009,송파구,CNG,비사업용,18,1,47,0,66
2009,송파구,CNG,사업용,27,794,0,0,821
2009,송파구,경유,비사업용,31103,5757,18359,55,55274
2009,송파구,경유,사업용,86,579,3005,111,3781
2009,송파구,기타연료,비사업용,6,7,56,3,72
2009,송파구,기타연료,사업용,0,0,51,0,51
2009,송파구,엘피지,비사업용,13359,4463,3711,1,21534
2009,송파구,엘피지,사업용,4584,1,540,0,5125
2009,송파구,하이브리드(LPG+전기),비사업용,96,0,0,0,96
2009,송파구,하이브리드(휘발유+전기),비사업용,70,0,0,0,70
2009,송파구,휘발유,비사업용,50296,22,68,0,50386
2009,송파구,휘발유,사업용,216,2,0,0,218
2009,송파구,휘발유(무연),비사업용,73759,91,59,0,73909
2009,송파구,휘발유(무연),사업용,52,0,1,0,53
2009,송파구,휘발유(유연),비사업용,4,0,0,0,4
2009,강동구,CNG,비사업용,4,0,15,0,19
2009,강동구,CNG,사업용,27,190,0,0,217
2009,강동구,경유,비사업용,20859,4270,12502,27,37658
2009,강동구,경유,사업용,230,471,1645,120,2466
2009,강동구,기타연료,비사업용,7,3,22,2,34
2009,강동구,기타연료,사업용,0,0,33,0,33
2009,강동구,엘피지,비사업용,11450,3851,3005,0,18306
2009,강동구,엘피지,사업용,4970,5,468,1,5444
2009,강동구,하이브리드(LPG+전기),비사업용,61,0,0,0,61
2009,강동구,하이브리드(LPG+전기),사업용,2,0,0,0,2
2009,강동구,하이브리드(휘발유+전기),비사업용,29,0,0,0,29
2009,강동구,휘발유,비사업용,25988,21,47,0,26056
2009,강동구,휘발유,사업용,793,0,0,0,793
2009,강동구,휘발유(무연),비사업용,45630,69,56,0,45755
2009,강동구,휘발유(무연),사업용,160,0,0,0,160
2009,강동구,휘발유(유연),비사업용,4,0,0,0,4
2010,합계,계,계,2434230,176999,366306,3865,2981400
2010,종로구,CNG,비사업용,3,3,17,0,23
2010,종로구,CNG,사업용,0,93,0,0,93
2010,종로구,경유,비사업용,7371,2654,5230,70,15325
2010,종로구,경유,사업용,60,360,448,18,886
2010,종로구,기타연료,비사업용,7,3,17,3,30
2010,종로구,기타연료,사업용,0,0,65,0,65
2010,종로구,엘피지,비사업용,2644,996,716,2,4358
2010,종로구,엘피지,사업용,398,4,168,0,570
2010,종로구,하이브리드(LPG+전기),비사업용,58,0,0,0,58
2010,종로구,하이브리드(휘발유+전기),비사업용,103,0,0,0,103
2010,종로구,휘발유,비사업용,12418,25,45,0,12488
2010,종로구,휘발유,사업용,181,0,0,0,181
2010,종로구,휘발유(무연),비사업용,15366,52,22,1,15441
2010,종로구,휘발유(무연),사업용,47,0,0,0,47
2010,종로구,휘발유(유연),비사업용,1,0,0,0,1
2010,중구,CNG,비사업용,1,5,16,0,22
2010,중구,CNG,사업용,0,6,0,0,6
2010,중구,경유,비사업용,8493,2739,5707,60,16999
2010,중구,경유,사업용,676,310,1586,82,2654
2010,중구,기타연료,비사업용,4,3,28,15,50
2010,중구,기타연료,사업용,0,0,60,0,60
2010,중구,엘피지,비사업용,2235,946,799,2,3982
2010,중구,엘피지,사업용,996,9,148,0,1153
2010,중구,전기,비사업용,8,0,0,0,8
2010,중구,하이브리드(LPG+전기),비사업용,35,0,0,0,35
2010,중구,하이브리드(휘발유+전기),비사업용,127,0,0,0,127
2010,중구,휘발유,비사업용,17945,25,30,0,18000
2010,중구,휘발유,사업용,1148,3,0,0,1151
2010,중구,휘발유(무연),비사업용,17383,43,32,0,17458
2010,중구,휘발유(무연),사업용,788,0,1,0,789
2010,중구,휘발유(유연),비사업용,1,0,0,0,1
2010,용산구,CNG,비사업용,4,12,29,0,45
2010,용산구,CNG,사업용,0,1,0,0,1
2010,용산구,경유,비사업용,10196,2353,5916,21,18486
2010,용산구,경유,사업용,8,77,814,48,947
2010,용산구,기타연료,비사업용,1769,8,25,1,1803
2010,용산구,기타연료,사업용,0,0,40,0,40
2010,용산구,엘피지,비사업용,4013,1347,1055,0,6415
2010,용산구,엘피지,사업용,766,0,142,0,908
2010,용산구,하이브리드(LPG+전기),비사업용,69,0,0,0,69
2010,용산구,하이브리드(휘발유+전기),비사업용,79,0,0,0,79
2010,용산구,휘발유,비사업용,21003,19,56,0,21078
2010,용산구,휘발유,사업용,32,0,0,0,32
2010,용산구,휘발유(무연),비사업용,25560,64,40,0,25664
2010,용산구,휘발유(무연),사업용,11,0,0,0,11
2010,용산구,휘발유(유연),비사업용,1,0,0,0,1
2010,성동구,CNG,비사업용,9,3,15,0,27
2010,성동구,CNG,사업용,0,202,0,0,202
2010,성동구,경유,비사업용,13533,2636,8287,27,24483
2010,성동구,경유,사업용,50,121,1242,81,1494
2010,성동구,기타연료,비사업용,2,3,19,1,25
2010,성동구,기타연료,사업용,0,0,5,0,5
2010,성동구,엘피지,비사업용,7540,1746,1797,1,11084
2010,성동구,엘피지,사업용,2433,0,350,0,2783
2010,성동구,전기,비사업용,11,0,0,0,11
2010,성동구,하이브리드(LPG+전기),비사업용,56,0,0,0,56
2010,성동구,하이브리드(휘발유+전기),비사업용,75,0,0,0,75
2010,성동구,휘발유,비사업용,19159,3,13,0,19175
2010,성동구,휘발유,사업용,234,0,0,0,234
2010,성동구,휘발유(무연),비사업용,27496,35,16,0,27547
2010,성동구,휘발유(무연),사업용,75,0,0,0,75
2010,성동구,휘발유(유연),비사업용,1,0,0,0,1
2010,광진구,CNG,비사업용,5,2,11,0,18
2010,광진구,CNG,사업용,1,9,0,0,10
2010,광진구,경유,비사업용,14431,3128,8845,25,26429
2010,광진구,경유,사업용,32,333,1042,40,1447
2010,광진구,기타연료,비사업용,4,2,15,1,22
2010,광진구,엘피지,비사업용,6898,2175,1923,0,10996
2010,광진구,엘피지,사업용,2567,1,299,0,2867
2010,광진구,하이브리드(LPG+전기),비사업용,67,0,0,0,67
2010,광진구,하이브리드(LPG+전기),사업용,1,0,0,0,1
2010,광진구,하이브리드(휘발유+전기),비사업용,58,0,0,0,58
2010,광진구,휘발유,비사업용,20214,11,25,0,20250
2010,광진구,휘발유,사업용,108,0,0,0,108
2010,광진구,휘발유(무연),비사업용,30336,48,35,0,30419
2010,광진구,휘발유(무연),사업용,19,0,0,0,19
2010,광진구,휘발유(유연),비사업용,1,0,0,0,1
2010,동대문구,CNG,비사업용,3,2,21,0,26
2010,동대문구,CNG,사업용,1,11,0,0,12
2010,동대문구,경유,비사업용,14619,3445,9766,38,27868
2010,동대문구,경유,사업용,71,216,1758,53,2098
2010,동대문구,기타연료,비사업용,3,2,19,2,26
2010,동대문구,기타연료,사업용,0,0,4,0,4
2010,동대문구,엘피지,비사업용,7313,2098,2201,0,11612
2010,동대문구,엘피지,사업용,2796,3,482,0,3281
2010,동대문구,하이브리드(LPG+전기),비사업용,58,0,0,0,58
2010,동대문구,하이브리드(휘발유+전기),비사업용,52,0,0,0,52
2010,동대문구,휘발유,비사업용,18007,14,30,0,18051
2010,동대문구,휘발유,사업용,62,0,0,0,62
2010,동대문구,휘발유(무연),비사업용,27625,45,30,0,27700
2010,동대문구,휘발유(무연),사업용,100,0,1,0,101
2010,동대문구,휘발유(유연),비사업용,3,0,0,0,3
2010,중랑구,CNG,비사업용,5,3,21,0,29
2010,중랑구,CNG,사업용,1,732,0,0,733
2010,중랑구,경유,비사업용,15821,3838,10863,29,30551
2010,중랑구,경유,사업용,38,225,2041,152,2456
2010,중랑구,기타연료,비사업용,2,7,13,1,23
2010,중랑구,기타연료,사업용,0,1,5,0,6
2010,중랑구,엘피지,비사업용,9275,2962,2843,0,15080
2010,중랑구,엘피지,사업용,5456,0,554,6,6016
2010,중랑구,전기,사업용,0,5,0,0,5
2010,중랑구,하이브리드(LPG+전기),비사업용,51,0,0,0,51
2010,중랑구,하이브리드(휘발유+전기),비사업용,36,0,0,0,36
2010,중랑구,휘발유,비사업용,17456,15,23,0,17494
2010,중랑구,휘발유,사업용,32,0,0,0,32
2010,중랑구,휘발유(무연),비사업용,31153,61,33,0,31247
2010,중랑구,휘발유(무연),사업용,18,0,1,0,19
2010,중랑구,휘발유(유연),비사업용,1,0,0,0,1
2010,성북구,CNG,비사업용,1,2,6,0,9
2010,성북구,CNG,사업용,1,765,0,0,766
2010,성북구,경유,비사업용,19454,4133,8965,25,32577
2010,성북구,경유,사업용,17,195,1288,27,1527
2010,성북구,기타연료,비사업용,4,8,35,2,49
2010,성북구,엘피지,비사업용,9451,2810,2172,2,14435
2010,성북구,엘피지,사업용,2727,2,452,0,3181
2010,성북구,하이브리드(LPG+전기),비사업용,59,0,0,0,59
2010,성북구,하이브리드(휘발유+전기),비사업용,57,0,0,0,57
2010,성북구,휘발유,비사업용,24270,14,35,0,24319
2010,성북구,휘발유,사업용,21,0,0,0,21
2010,성북구,휘발유(무연),비사업용,38517,49,32,0,38598
2010,성북구,휘발유(무연),사업용,1,0,0,0,1
2010,성북구,휘발유(유연),비사업용,1,0,0,0,1
2010,강북구,CNG,비사업용,2,1,14,0,17
2010,강북구,CNG,사업용,1,635,0,0,636
2010,강북구,경유,비사업용,11427,2852,6816,25,21120
2010,강북구,경유,사업용,9,89,975,17,1090
2010,강북구,기타연료,비사업용,2,2,7,0,11
2010,강북구,기타연료,사업용,0,4,0,0,4
2010,강북구,엘피지,비사업용,7068,2331,1885,1,11285
2010,강북구,엘피지,사업용,2550,0,447,0,2997
2010,강북구,전기,비사업용,1,0,0,0,1
2010,강북구,하이브리드(LPG+전기),비사업용,44,0,0,0,44
2010,강북구,하이브리드(휘발유+전기),비사업용,34,0,0,0,34
2010,강북구,휘발유,비사업용,12605,12,22,0,12639
2010,강북구,휘발유,사업용,10,0,0,0,10
2010,강북구,휘발유(무연),비사업용,23846,42,13,0,23901
2010,강북구,휘발유(무연),사업용,15,0,0,0,15
2010,강북구,휘발유(유연),비사업용,1,0,0,0,1
2010,도봉구,CNG,비사업용,3,2,8,0,13
2010,도봉구,CNG,사업용,50,348,0,0,398
2010,도봉구,경유,비사업용,14480,3070,7844,19,25413
2010,도봉구,경유,사업용,28,163,911,63,1165
2010,도봉구,기타연료,비사업용,3,5,16,1,25
2010,도봉구,기타연료,사업용,0,0,6,0,6
2010,도봉구,엘피지,비사업용,8142,2550,2088,0,12780
2010,도봉구,엘피지,사업용,5469,3,288,0,5760
2010,도봉구,전기,비사업용,1,0,0,0,1
2010,도봉구,하이브리드(LPG+전기),비사업용,55,0,0,0,55
2010,도봉구,하이브리드(휘발유+전기),비사업용,52,0,0,0,52
2010,도봉구,휘발유,비사업용,16834,7,18,0,16859
2010,도봉구,휘발유,사업용,42,0,0,0,42
2010,도봉구,휘발유(무연),비사업용,31068,39,23,0,31130
2010,도봉구,휘발유(무연),사업용,17,0,0,0,17
2010,도봉구,휘발유(유연),비사업용,3,0,0,0,3
2010,노원구,CNG,비사업용,11,3,9,0,23
2010,노원구,CNG,사업용,1,597,0,0,598
2010,노원구,경유,비사업용,25278,4884,10774,30,40966
2010,노원구,경유,사업용,66,190,1366,72,1694
2010,노원구,기타연료,비사업용,4,10,29,1,44
2010,노원구,기타연료,사업용,0,0,11,0,11
2010,노원구,엘피지,비사업용,14589,3702,2654,0,20945
2010,노원구,엘피지,사업용,6749,3,460,0,7212
2010,노원구,하이브리드(LPG+전기),비사업용,89,0,0,0,89
2010,노원구,하이브리드(휘발유+전기),비사업용,67,0,0,0,67
2010,노원구,휘발유,비사업용,30283,11,36,0,30330
2010,노원구,휘발유,사업용,82,0,0,0,82
2010,노원구,휘발유(무연),비사업용,53540,68,37,0,53645
2010,노원구,휘발유(무연),사업용,33,0,2,0,35
2010,노원구,휘발유(유연),비사업용,3,0,0,0,3
2010,은평구,CNG,비사업용,5,2,18,0,25
2010,은평구,CNG,사업용,0,586,0,0,586
2010,은평구,경유,비사업용,17999,4233,10290,28,32550
2010,은평구,경유,사업용,14,104,1255,51,1424
2010,은평구,기타연료,비사업용,3,2,18,1,24
2010,은평구,기타연료,사업용,0,0,2,0,2
2010,은평구,등유,비사업용,0,1,0,0,1
2010,은평구,엘피지,비사업용,10056,2986,2386,1,15429
